signal_date,structure,hold_sessions,status,reason,entry_date,exit_date,expiration,legs,net_entry_usd,net_exit_usd,risk_usd,pnl_usd,return_on_risk
2021-08-18,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-08-19,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-10,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-20,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-21,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-28,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-29,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-30,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-10,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-26,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-30,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-12-02,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2021-12-20,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-05,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-06,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-07,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-18,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-19,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-20,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-24,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2022-04-06,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2022-04-07,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-10,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-17,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-21,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-22,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-23,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-03-09,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-04-25,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-04-26,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-03,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-04,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-23,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-24,put_credit_spread,5,rejected,no_chain_for_entry_date,,,,,,,,,
2023-07-07,put_credit_spread,5,filled,,2023-07-10,2023-07-17,2023-07-20,-430P/+415P,59.45,-3.55,1440.55,55.9,0.0388
2023-08-02,put_credit_spread,5,filled,,2023-08-03,2023-08-10,2023-08-14,-440P/+422P,75.45,-52.55,1724.55,22.9,0.0133
2023-08-03,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-08-04,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-08-16,put_credit_spread,5,filled,,2023-08-17,2023-08-24,2023-08-28,-428P/+410P,143.45,-28.55,1656.55,114.9,0.0694
2023-08-17,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-08-18,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-09-07,put_credit_spread,5,filled,,2023-09-08,2023-09-15,2023-09-18,-437P/+418P,69.45,-4.55,1830.55,64.9,0.0355
2023-09-19,put_credit_spread,5,filled,,2023-09-20,2023-09-27,2023-10-02,-430P/+412P,109.82,-460.05,1690.18,-350.22,-0.2072
2023-09-20,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-09-21,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-09-22,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-09-25,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-09-26,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-09-27,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-10-03,put_credit_spread,5,filled,,2023-10-04,2023-10-11,2023-10-16,-416P/+399P,157.2,-6.55,1542.8,150.65,0.0976
2023-10-19,put_credit_spread,5,filled,,2023-10-20,2023-10-27,2023-10-30,-413P/+396P,166.83,-327.8,1533.18,-160.97,-0.105
2023-10-20,put_credit_spread,5,skipped,position_open,,,,,,,,,
2023-10-23,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-01-03,put_credit_spread,5,filled,,2024-01-04,2024-01-11,2024-01-16,-460P/+450P,87.83,-3.55,912.18,84.28,0.0924
2024-01-04,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-04-04,put_credit_spread,5,filled,,2024-04-05,2024-04-12,2024-04-15,-510P/+487P,146.2,-188.17,2153.8,-41.98,-0.0195
2024-04-12,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-04-15,put_credit_spread,5,filled,,2024-04-16,2024-04-23,2024-04-26,-493P/+475P,167.95,-20.55,1632.05,147.4,0.0903
2024-04-16,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-04-17,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-05-30,put_credit_spread,5,filled,,2024-05-31,2024-06-07,2024-06-10,-517P/+496P,46.83,-2.55,2053.18,44.28,0.0216
2024-07-18,put_credit_spread,5,filled,,2024-07-19,2024-07-26,2024-07-29,-540P/+515P,128.2,-62.17,2371.8,66.02,0.0278
2024-07-19,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-07-24,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-07-25,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-07-26,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-09-03,put_credit_spread,5,filled,,2024-09-04,2024-09-11,2024-09-16,-540P/+520P,213.58,-41.55,1786.43,172.03,0.0963
2024-09-04,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-09-05,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-09-06,put_credit_spread,5,skipped,position_open,,,,,,,,,
2024-10-03,put_credit_spread,5,filled,,2024-10-04,2024-10-11,2024-10-14,-563P/+540P,149.82,-4.55,2150.18,145.27,0.0676
2024-10-23,put_credit_spread,5,filled,,2024-10-24,2024-10-31,2024-11-04,-568P/+545P,126.57,-277.8,2173.43,-151.22,-0.0696
