signal_date,structure,hold_sessions,status,reason,entry_date,exit_date,expiration,legs,net_entry_usd,net_exit_usd,risk_usd,pnl_usd,return_on_risk
2012-06-04,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-09,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-10,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-08-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-09-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-09-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-09,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-10,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-22,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-11-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-11-09,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-12-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-12-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-02-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-05,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-16,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-17,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-05-31,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-04,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-05,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-12,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-15,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-16,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-27,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-28,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-29,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-09-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-09-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-11-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-12-11,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-12-12,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-12-13,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-01-28,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-03-13,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-03-14,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-04-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-04-08,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-04-14,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-05-15,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-06-12,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-08-04,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-08-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-09-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-09-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-09-29,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-10-01,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-10,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-11,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-15,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-31,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-02,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-05,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-06,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-13,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-27,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-28,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-29,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-30,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-06,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-10,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-11,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-27,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-04-30,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-05-06,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-05-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-05-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-06-08,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-06-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-06-30,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-07-01,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-07-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-07-27,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-11-09,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-11-11,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-11-16,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-12-03,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-12-09,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-12-10,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-04-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-04-11,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-04-29,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-05-05,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-05-13,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-05-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-13,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-14,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-15,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-28,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-09-09,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-09-12,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-09-13,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-10-11,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-10-13,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-11-01,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-12-30,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-03-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-03-22,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-03-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-05-17,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-05-18,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-10,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-11,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-17,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-18,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-01-31,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-02-28,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-02,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-14,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-15,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-20,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-04-20,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-04-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-04-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-05-29,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-06-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-06-27,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-07-30,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-08-13,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-10-05,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-10-08,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-10-22,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-06,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-08,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-22,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-28,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-29,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-30,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-06-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-06-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-07-31,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-01,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-02,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-16,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-27,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-09-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-01,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-02,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-03,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-09,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-12-03,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-01-28,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-06-12,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-06-15,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-06-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-03,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-04,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-08,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-10-15,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-10-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-10-20,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-12-11,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-01-28,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-01-29,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-02-22,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-02-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-02-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-03-04,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-03-18,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-03-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-04,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-11,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-12,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-13,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-06-18,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-07-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-08-18,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-08-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-10,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-20,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-28,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-29,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-30,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-10,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-30,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-12-02,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-12-20,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-05,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-06,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-18,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-19,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-20,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-04-06,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-04-07,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-10,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-17,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-21,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-22,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-03-09,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-04-25,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-04-26,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-03,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-04,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-23,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-24,call_debit_spread,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-07-07,call_debit_spread,10,filled,,2023-07-10,2023-07-24,2023-07-28,+440C/-449C,-391.43,826.95,391.43,435.53,1.1127
2023-08-02,call_debit_spread,10,filled,,2023-08-03,2023-08-17,2023-08-18,+449C/-458C,-438.17,-0.55,438.18,-438.72,-1.0013
2023-08-03,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-08-04,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-08-16,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-08-17,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-08-18,call_debit_spread,10,filled,,2023-08-21,2023-09-05,2023-09-08,+439C/-448C,-422.8,769.58,422.8,346.78,0.8202
2023-09-07,call_debit_spread,10,filled,,2023-09-08,2023-09-22,2023-09-29,+446C/-455C,-355.8,3.45,355.8,-352.35,-0.9903
2023-09-19,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-09-20,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-09-21,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-09-22,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-09-25,call_debit_spread,10,filled,,2023-09-26,2023-10-10,2023-10-13,+426C/-435C,-446.05,671.33,446.05,225.28,0.505
2023-09-26,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-09-27,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-10-03,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-10-19,call_debit_spread,10,filled,,2023-10-20,2023-11-03,2023-11-10,+421C/-429C,-415.05,730.7,415.05,315.65,0.7605
2023-10-20,call_debit_spread,10,skipped,position_open,,,,,,,,,
2023-10-23,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-01-03,call_debit_spread,10,filled,,2024-01-04,2024-01-19,2024-01-19,+467C/-476C,-378.68,843.45,378.68,464.77,1.2274
2024-01-04,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-04-04,call_debit_spread,10,filled,,2024-04-05,2024-04-19,2024-04-26,+518C/-528C,-487.05,2.45,487.05,-484.6,-0.995
2024-04-12,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-04-15,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-04-16,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-04-17,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-05-30,call_debit_spread,10,filled,,2024-05-31,2024-06-14,2024-06-21,+527C/-538C,-493.3,1022.2,493.3,528.9,1.0722
2024-07-18,call_debit_spread,10,filled,,2024-07-19,2024-08-02,2024-08-09,+549C/-560C,-517.3,78.45,517.3,-438.85,-0.8483
2024-07-19,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-07-24,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-07-25,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-07-26,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-09-03,call_debit_spread,10,filled,,2024-09-04,2024-09-18,2024-09-20,+551C/-562C,-526.67,868.2,526.67,341.53,0.6485
2024-09-04,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-09-05,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-09-06,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-10-03,call_debit_spread,10,filled,,2024-10-04,2024-10-18,2024-10-25,+573C/-584C,-554.3,892.45,554.3,338.15,0.61
2024-10-23,call_debit_spread,10,filled,,2024-10-24,2024-11-07,2024-11-08,+579C/-591C,-605.3,1172.45,605.3,567.15,0.937
2024-11-01,call_debit_spread,10,skipped,position_open,,,,,,,,,
2024-11-15,call_debit_spread,10,rejected,spread_too_wide,,,,,,,,,
