signal_date,structure,hold_sessions,status,reason,entry_date,exit_date,expiration,legs,net_entry_usd,net_exit_usd,risk_usd,pnl_usd,return_on_risk
2011-02-22,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-02-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-02-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-03-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-05-04,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-05-05,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-05-06,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-05-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-05-17,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-05-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-05-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-06-02,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-06-03,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-06-17,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-06-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-07-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-07-12,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2011-07-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-03-06,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-03-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-04-05,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-04-09,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-04-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-04-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-05-04,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-05-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-05-08,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-05-14,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-05-15,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-05-16,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-05-17,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-05-18,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-01,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-04,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-09,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-08-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-09-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-09-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-09,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-22,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-11-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-11-09,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-12-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2012-12-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-02-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-05,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-16,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-17,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-05-31,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-04,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-05,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-12,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-15,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-16,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-27,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-28,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-29,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-09-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-09-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-11-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-12-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-12-12,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2013-12-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-01-28,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-03-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-03-14,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-04-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-04-08,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-04-14,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-05-15,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-06-12,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-08-04,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-08-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-09-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-09-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-09-29,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-10-01,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-15,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-31,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-02,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-05,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-06,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-27,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-28,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-29,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-30,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-06,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-27,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-04-30,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-05-06,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-05-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-05-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-06-08,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-06-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-06-30,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-07-01,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-07-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-07-27,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-11-09,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-11-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-11-16,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-12-03,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-12-09,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2015-12-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-04-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-04-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-04-29,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-05-05,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-05-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-05-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-14,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-15,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-28,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-09-09,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-09-12,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-09-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-10-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-10-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-11-01,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2016-12-30,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-03-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-03-22,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-03-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-05-17,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-05-18,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-17,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-18,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-01-31,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-02-28,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-02,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-14,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-15,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-20,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-04-20,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-04-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-04-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-05-29,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-06-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-06-27,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-07-30,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-08-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-10-05,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-10-08,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2018-10-22,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-06,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-08,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-22,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-28,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-29,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-30,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-06-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-06-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-07-31,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-01,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-02,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-16,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-27,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-09-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-01,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-02,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-03,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-09,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2019-12-03,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-01-28,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-06-12,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-06-15,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-06-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-03,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-04,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-08,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-10-15,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-10-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-10-20,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2020-12-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-01-28,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-01-29,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-02-22,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-02-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-02-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-03-04,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-03-18,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-03-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-04,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-11,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-12,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-13,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-06-18,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-07-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-08-18,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-08-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-20,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-28,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-29,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-30,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-30,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-12-02,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2021-12-20,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-05,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-06,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-18,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-19,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-20,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-04-06,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2022-04-07,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-10,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-17,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-21,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-22,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-03-09,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-04-25,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-04-26,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-03,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-04,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-23,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-24,long_call,10,rejected,no_chain_for_entry_date,,,,,,,,,
2023-07-07,long_call,10,filled,,2023-07-10,2023-07-24,2023-07-28,+440C,-543.53,1471.85,543.53,928.33,1.708
2023-08-02,long_call,10,filled,,2023-08-03,2023-08-17,2023-08-18,+449C,-604.9,0.73,604.9,-604.17,-0.9988
2023-08-03,long_call,10,skipped,position_open,,,,,,,,,
2023-08-04,long_call,10,skipped,position_open,,,,,,,,,
2023-08-16,long_call,10,skipped,position_open,,,,,,,,,
2023-08-17,long_call,10,skipped,position_open,,,,,,,,,
2023-08-18,long_call,10,filled,,2023-08-21,2023-09-05,2023-09-08,+439C,-626.9,1051.1,626.9,424.2,0.6767
2023-09-07,long_call,10,filled,,2023-09-08,2023-09-22,2023-09-29,+446C,-471.9,4.72,471.9,-467.17,-0.99
2023-09-19,long_call,10,skipped,position_open,,,,,,,,,
2023-09-20,long_call,10,skipped,position_open,,,,,,,,,
2023-09-21,long_call,10,skipped,position_open,,,,,,,,,
2023-09-22,long_call,10,skipped,position_open,,,,,,,,,
2023-09-25,long_call,10,filled,,2023-09-26,2023-10-10,2023-10-13,+426C,-723.15,938.23,723.15,215.08,0.2974
2023-09-26,long_call,10,skipped,position_open,,,,,,,,,
2023-09-27,long_call,10,skipped,position_open,,,,,,,,,
2023-10-03,long_call,10,skipped,position_open,,,,,,,,,
2023-10-19,long_call,10,filled,,2023-10-20,2023-11-03,2023-11-10,+421C,-825.53,1477.6,825.53,652.07,0.7899
2023-10-20,long_call,10,skipped,position_open,,,,,,,,,
2023-10-23,long_call,10,skipped,position_open,,,,,,,,,
2024-01-03,long_call,10,filled,,2024-01-04,2024-01-19,2024-01-19,+467C,-507.15,1522.6,507.15,1015.45,2.0023
2024-01-04,long_call,10,skipped,position_open,,,,,,,,,
2024-04-04,long_call,10,filled,,2024-04-05,2024-04-19,2024-04-26,+518C,-777.15,4.72,777.15,-772.42,-0.9939
2024-04-12,long_call,10,skipped,position_open,,,,,,,,,
2024-04-15,long_call,10,skipped,position_open,,,,,,,,,
2024-04-16,long_call,10,skipped,position_open,,,,,,,,,
2024-04-17,long_call,10,skipped,position_open,,,,,,,,,
2024-05-30,long_call,10,filled,,2024-05-31,2024-06-14,2024-06-21,+527C,-650.77,1581.6,650.77,930.83,1.4303
2024-07-18,long_call,10,filled,,2024-07-19,2024-08-02,2024-08-09,+549C,-793.77,90.6,793.78,-703.17,-0.8859
2024-07-19,long_call,10,skipped,position_open,,,,,,,,,
2024-07-24,long_call,10,skipped,position_open,,,,,,,,,
2024-07-25,long_call,10,skipped,position_open,,,,,,,,,
2024-07-26,long_call,10,skipped,position_open,,,,,,,,,
2024-09-03,long_call,10,filled,,2024-09-04,2024-09-18,2024-09-20,+551C,-778.15,1171.35,778.15,393.2,0.5053
2024-09-04,long_call,10,skipped,position_open,,,,,,,,,
2024-09-05,long_call,10,skipped,position_open,,,,,,,,,
2024-09-06,long_call,10,skipped,position_open,,,,,,,,,
2024-10-03,long_call,10,filled,,2024-10-04,2024-10-18,2024-10-25,+573C,-818.77,1271.35,818.78,452.57,0.5527
2024-10-23,long_call,10,filled,,2024-10-24,2024-11-07,2024-11-08,+579C,-945.77,1738.35,945.78,792.57,0.838
2024-11-01,long_call,10,skipped,position_open,,,,,,,,,
2024-11-15,long_call,10,rejected,spread_too_wide,,,,,,,,,
2024-11-18,long_call,10,filled,,2024-11-19,2024-12-04,2024-12-06,+590C,-789.15,1786.48,789.15,997.32,1.2638
2024-12-19,long_call,10,filled,,2024-12-20,2025-01-07,2025-01-10,+591C,-926.4,259.48,926.4,-666.92,-0.7199
2024-12-20,long_call,10,skipped,position_open,,,,,,,,,
2024-12-30,long_call,10,skipped,position_open,,,,,,,,,
2024-12-31,long_call,10,skipped,position_open,,,,,,,,,
2025-01-02,long_call,10,skipped,position_open,,,,,,,,,
2025-01-10,long_call,10,filled,,2025-01-13,2025-01-28,2025-01-31,+581C,-988.15,2354.6,988.15,1366.45,1.3828
2025-01-13,long_call,10,skipped,position_open,,,,,,,,,
2025-01-14,long_call,10,skipped,position_open,,,,,,,,,
2025-01-27,long_call,10,skipped,position_open,,,,,,,,,
2025-01-29,long_call,10,filled,,2025-01-30,2025-02-13,2025-02-14,+605C,-707.9,503.98,707.9,-203.93,-0.2881
2025-02-21,long_call,10,filled,,2025-02-24,2025-03-10,2025-03-14,+597C,-967.52,5.73,967.52,-961.8,-0.9941
2025-02-24,long_call,10,skipped,position_open,,,,,,,,,
2025-02-25,long_call,10,skipped,position_open,,,,,,,,,
2025-02-27,long_call,10,skipped,position_open,,,,,,,,,
2025-05-21,long_call,10,filled,,2025-05-22,2025-06-06,2025-06-06,+583C,-893.4,1584.6,893.4,691.2,0.7737
2025-05-22,long_call,10,skipped,position_open,,,,,,,,,
2025-05-23,long_call,10,skipped,position_open,,,,,,,,,
2025-06-13,long_call,10,filled,,2025-06-16,2025-07-01,2025-07-03,+603C,-729.77,1468.6,729.78,738.83,1.0124
2025-06-17,long_call,10,skipped,position_open,,,,,,,,,
2025-06-20,long_call,10,skipped,position_open,,,,,,,,,
2025-08-01,long_call,10,filled,,2025-08-04,2025-08-18,2025-08-22,+631C,-899.15,1324.85,899.15,425.7,0.4734
2025-08-21,long_call,10,filled,,2025-08-22,2025-09-08,2025-09-12,+645C,-792.15,610.6,792.15,-181.55,-0.2292
2025-10-10,long_call,10,filled,,2025-10-13,2025-10-27,2025-10-31,+663C,-991.15,2323.6,991.15,1332.45,1.3443
2025-10-13,long_call,10,skipped,position_open,,,,,,,,,
2025-10-14,long_call,10,skipped,position_open,,,,,,,,,
2025-11-06,long_call,10,filled,,2025-11-07,2025-11-21,2025-11-28,+671C,-1134.4,177.48,1134.4,-956.92,-0.8436
2025-11-13,long_call,10,skipped,position_open,,,,,,,,,
2025-11-14,long_call,10,skipped,position_open,,,,,,,,,
2025-11-17,long_call,10,skipped,position_open,,,,,,,,,
2025-11-19,long_call,10,skipped,position_open,,,,,,,,,
